,protocol,date,star_count
699,Bitcoin,2012-11-17,0.0
700,Bitcoin,2012-11-18,1.0
701,Bitcoin,2012-11-19,0.0
702,Bitcoin,2012-11-20,0.0
703,Bitcoin,2012-11-21,0.0
704,Bitcoin,2012-11-22,1.0
705,Bitcoin,2012-11-23,0.0
706,Bitcoin,2012-11-24,0.0
707,Bitcoin,2012-11-25,0.0
708,Bitcoin,2012-11-26,0.0
709,Bitcoin,2012-11-27,0.0
710,Bitcoin,2012-11-28,0.0
711,Bitcoin,2012-11-29,0.0
712,Bitcoin,2012-11-30,0.0
713,Bitcoin,2012-12-01,0.0
714,Bitcoin,2012-12-02,0.0
715,Bitcoin,2012-12-03,1.0
716,Bitcoin,2012-12-04,1.0
717,Bitcoin,2012-12-05,0.0
718,Bitcoin,2012-12-06,0.0
719,Bitcoin,2012-12-07,1.0
720,Bitcoin,2012-12-08,0.0
721,Bitcoin,2012-12-09,0.0
722,Bitcoin,2012-12-10,0.0
723,Bitcoin,2012-12-11,0.0
724,Bitcoin,2012-12-12,0.0
725,Bitcoin,2012-12-13,0.0
726,Bitcoin,2012-12-14,0.0
727,Bitcoin,2012-12-15,0.0
728,Bitcoin,2012-12-16,0.0
729,Bitcoin,2012-12-17,0.0
730,Bitcoin,2012-12-18,1.0
731,Bitcoin,2012-12-19,0.0
732,Bitcoin,2012-12-20,0.0
733,Bitcoin,2012-12-21,0.0
734,Bitcoin,2012-12-22,0.0
735,Bitcoin,2012-12-23,0.0
736,Bitcoin,2012-12-24,0.0
737,Bitcoin,2012-12-25,0.0
738,Bitcoin,2012-12-26,0.0
739,Bitcoin,2012-12-27,0.0
740,Bitcoin,2012-12-28,0.0
741,Bitcoin,2012-12-29,0.0
742,Bitcoin,2012-12-30,2.0
743,Bitcoin,2012-12-31,0.0
744,Bitcoin,2013-01-01,1.0
745,Bitcoin,2013-01-02,0.0
746,Bitcoin,2013-01-03,0.0
747,Bitcoin,2013-01-04,0.0
748,Bitcoin,2013-01-05,0.0
749,Bitcoin,2013-01-06,0.0
750,Bitcoin,2013-01-07,0.0
751,Bitcoin,2013-01-08,0.0
752,Bitcoin,2013-01-09,0.0
753,Bitcoin,2013-01-10,0.0
754,Bitcoin,2013-01-11,1.0
755,Bitcoin,2013-01-12,0.0
756,Bitcoin,2013-01-13,0.0
757,Bitcoin,2013-01-14,0.0
758,Bitcoin,2013-01-15,0.0
759,Bitcoin,2013-01-16,0.0
760,Bitcoin,2013-01-17,0.0
761,Bitcoin,2013-01-18,0.0
762,Bitcoin,2013-01-19,0.0
763,Bitcoin,2013-01-20,1.0
764,Bitcoin,2013-01-21,0.0
765,Bitcoin,2013-01-22,0.0
766,Bitcoin,2013-01-23,0.0
767,Bitcoin,2013-01-24,0.0
768,Bitcoin,2013-01-25,1.0
769,Bitcoin,2013-01-26,0.0
770,Bitcoin,2013-01-27,0.0
771,Bitcoin,2013-01-28,0.0
772,Bitcoin,2013-01-29,1.0
773,Bitcoin,2013-01-30,0.0
774,Bitcoin,2013-01-31,0.0
775,Bitcoin,2013-02-01,0.0
776,Bitcoin,2013-02-02,0.0
777,Bitcoin,2013-02-03,0.0
778,Bitcoin,2013-02-04,0.0
779,Bitcoin,2013-02-05,0.0
780,Bitcoin,2013-02-06,0.0
781,Bitcoin,2013-02-07,0.0
782,Bitcoin,2013-02-08,1.0
783,Bitcoin,2013-02-09,3.0
784,Bitcoin,2013-02-10,3.0
785,Bitcoin,2013-02-11,2.0
786,Bitcoin,2013-02-12,1.0
787,Bitcoin,2013-02-13,2.0
788,Bitcoin,2013-02-14,3.0
789,Bitcoin,2013-02-15,4.0
790,Bitcoin,2013-02-16,0.0
791,Bitcoin,2013-02-17,1.0
792,Bitcoin,2013-02-18,5.0
793,Bitcoin,2013-02-19,3.0
794,Bitcoin,2013-02-20,4.0
795,Bitcoin,2013-02-21,2.0
796,Bitcoin,2013-02-22,3.0
797,Bitcoin,2013-02-23,4.0
798,Bitcoin,2013-02-24,5.0
799,Bitcoin,2013-02-25,3.0
800,Bitcoin,2013-02-26,1.0
801,Bitcoin,2013-02-27,6.0
802,Bitcoin,2013-02-28,9.0
803,Bitcoin,2013-03-01,5.0
804,Bitcoin,2013-03-02,4.0
805,Bitcoin,2013-03-03,3.0
806,Bitcoin,2013-03-04,4.0
807,Bitcoin,2013-03-05,7.0
808,Bitcoin,2013-03-06,5.0
809,Bitcoin,2013-03-07,5.0
810,Bitcoin,2013-03-08,6.0
811,Bitcoin,2013-03-09,2.0
812,Bitcoin,2013-03-10,2.0
813,Bitcoin,2013-03-11,4.0
814,Bitcoin,2013-03-12,8.0
815,Bitcoin,2013-03-13,7.0
816,Bitcoin,2013-03-14,2.0
817,Bitcoin,2013-03-15,3.0
818,Bitcoin,2013-03-16,9.0
819,Bitcoin,2013-03-17,8.0
820,Bitcoin,2013-03-18,7.0
821,Bitcoin,2013-03-19,3.0
822,Bitcoin,2013-03-20,3.0
823,Bitcoin,2013-03-21,7.0
824,Bitcoin,2013-03-22,9.0
825,Bitcoin,2013-03-23,8.0
826,Bitcoin,2013-03-24,7.0
827,Bitcoin,2013-03-25,4.0
828,Bitcoin,2013-03-26,7.0
829,Bitcoin,2013-03-27,7.0
830,Bitcoin,2013-03-28,12.0
831,Bitcoin,2013-03-29,13.0
832,Bitcoin,2013-03-30,9.0
833,Bitcoin,2013-03-31,9.0
834,Bitcoin,2013-04-01,14.0
835,Bitcoin,2013-04-02,14.0
836,Bitcoin,2013-04-03,25.0
837,Bitcoin,2013-04-04,12.0
838,Bitcoin,2013-04-05,11.0
839,Bitcoin,2013-04-06,10.0
840,Bitcoin,2013-04-07,9.0
841,Bitcoin,2013-04-08,17.0
842,Bitcoin,2013-04-09,28.0
843,Bitcoin,2013-04-10,28.0
844,Bitcoin,2013-04-11,24.0
845,Bitcoin,2013-04-12,23.0
846,Bitcoin,2013-04-13,8.0
847,Bitcoin,2013-04-14,11.0
848,Bitcoin,2013-04-15,9.0
849,Bitcoin,2013-04-16,12.0
850,Bitcoin,2013-04-17,11.0
851,Bitcoin,2013-04-18,15.0
852,Bitcoin,2013-04-19,5.0
853,Bitcoin,2013-04-20,5.0
854,Bitcoin,2013-04-21,8.0
855,Bitcoin,2013-04-22,3.0
856,Bitcoin,2013-04-23,7.0
857,Bitcoin,2013-04-24,6.0
858,Bitcoin,2013-04-25,5.0
859,Bitcoin,2013-04-26,1.0
860,Bitcoin,2013-04-27,10.0
861,Bitcoin,2013-04-28,3.0
862,Bitcoin,2013-04-29,5.0
863,Bitcoin,2013-04-30,6.0
864,Bitcoin,2013-05-01,11.0
865,Bitcoin,2013-05-02,4.0
866,Bitcoin,2013-05-03,11.0
867,Bitcoin,2013-05-04,1.0
868,Bitcoin,2013-05-05,16.0
869,Bitcoin,2013-05-06,26.0
870,Bitcoin,2013-05-07,7.0
871,Bitcoin,2013-05-08,6.0
872,Bitcoin,2013-05-09,10.0
873,Bitcoin,2013-05-10,5.0
874,Bitcoin,2013-05-11,1.0
875,Bitcoin,2013-05-12,6.0
876,Bitcoin,2013-05-13,8.0
877,Bitcoin,2013-05-14,9.0
878,Bitcoin,2013-05-15,6.0
879,Bitcoin,2013-05-16,9.0
880,Bitcoin,2013-05-17,5.0
881,Bitcoin,2013-05-18,5.0
882,Bitcoin,2013-05-19,7.0
883,Bitcoin,2013-05-20,6.0
884,Bitcoin,2013-05-21,6.0
885,Bitcoin,2013-05-22,8.0
886,Bitcoin,2013-05-23,10.0
887,Bitcoin,2013-05-24,3.0
888,Bitcoin,2013-05-25,8.0
889,Bitcoin,2013-05-26,1.0
890,Bitcoin,2013-05-27,3.0
891,Bitcoin,2013-05-28,4.0
892,Bitcoin,2013-05-29,6.0
893,Bitcoin,2013-05-30,6.0
894,Bitcoin,2013-05-31,1.0
895,Bitcoin,2013-06-01,5.0
896,Bitcoin,2013-06-02,3.0
897,Bitcoin,2013-06-03,5.0
898,Bitcoin,2013-06-04,2.0
899,Bitcoin,2013-06-05,6.0
900,Bitcoin,2013-06-06,3.0
901,Bitcoin,2013-06-07,1.0
902,Bitcoin,2013-06-08,2.0
903,Bitcoin,2013-06-09,5.0
904,Bitcoin,2013-06-10,4.0
905,Bitcoin,2013-06-11,2.0
906,Bitcoin,2013-06-12,1.0
907,Bitcoin,2013-06-13,3.0
908,Bitcoin,2013-06-14,5.0
909,Bitcoin,2013-06-15,0.0
910,Bitcoin,2013-06-16,1.0
911,Bitcoin,2013-06-17,4.0
912,Bitcoin,2013-06-18,2.0
913,Bitcoin,2013-06-19,2.0
914,Bitcoin,2013-06-20,4.0
915,Bitcoin,2013-06-21,5.0
916,Bitcoin,2013-06-22,3.0
917,Bitcoin,2013-06-23,2.0
918,Bitcoin,2013-06-24,4.0
919,Bitcoin,2013-06-25,8.0
920,Bitcoin,2013-06-26,1.0
921,Bitcoin,2013-06-27,2.0
922,Bitcoin,2013-06-28,2.0
923,Bitcoin,2013-06-29,3.0
924,Bitcoin,2013-06-30,2.0
925,Bitcoin,2013-07-01,4.0
926,Bitcoin,2013-07-02,3.0
927,Bitcoin,2013-07-03,1.0
928,Bitcoin,2013-07-04,4.0
929,Bitcoin,2013-07-05,5.0
930,Bitcoin,2013-07-06,1.0
931,Bitcoin,2013-07-07,4.0
932,Bitcoin,2013-07-08,3.0
933,Bitcoin,2013-07-09,6.0
934,Bitcoin,2013-07-10,5.0
935,Bitcoin,2013-07-11,3.0
936,Bitcoin,2013-07-12,4.0
937,Bitcoin,2013-07-13,1.0
938,Bitcoin,2013-07-14,0.0
939,Bitcoin,2013-07-15,2.0
940,Bitcoin,2013-07-16,2.0
941,Bitcoin,2013-07-17,1.0
942,Bitcoin,2013-07-18,1.0
943,Bitcoin,2013-07-19,4.0
944,Bitcoin,2013-07-20,4.0
945,Bitcoin,2013-07-21,2.0
946,Bitcoin,2013-07-22,2.0
947,Bitcoin,2013-07-23,0.0
948,Bitcoin,2013-07-24,4.0
949,Bitcoin,2013-07-25,3.0
950,Bitcoin,2013-07-26,3.0
951,Bitcoin,2013-07-27,0.0
952,Bitcoin,2013-07-28,2.0
953,Bitcoin,2013-07-29,3.0
954,Bitcoin,2013-07-30,2.0
955,Bitcoin,2013-07-31,4.0
956,Bitcoin,2013-08-01,4.0
957,Bitcoin,2013-08-02,2.0
958,Bitcoin,2013-08-03,2.0
959,Bitcoin,2013-08-04,1.0
960,Bitcoin,2013-08-05,1.0
961,Bitcoin,2013-08-06,1.0
962,Bitcoin,2013-08-07,3.0
963,Bitcoin,2013-08-08,1.0
964,Bitcoin,2013-08-09,4.0
965,Bitcoin,2013-08-10,2.0
966,Bitcoin,2013-08-11,1.0
967,Bitcoin,2013-08-12,0.0
968,Bitcoin,2013-08-13,5.0
969,Bitcoin,2013-08-14,1.0
970,Bitcoin,2013-08-15,1.0
971,Bitcoin,2013-08-16,2.0
972,Bitcoin,2013-08-17,0.0
973,Bitcoin,2013-08-18,4.0
974,Bitcoin,2013-08-19,2.0
975,Bitcoin,2013-08-20,1.0
976,Bitcoin,2013-08-21,5.0
977,Bitcoin,2013-08-22,4.0
978,Bitcoin,2013-08-23,1.0
979,Bitcoin,2013-08-24,2.0
980,Bitcoin,2013-08-25,6.0
981,Bitcoin,2013-08-26,1.0
982,Bitcoin,2013-08-27,2.0
983,Bitcoin,2013-08-28,4.0
984,Bitcoin,2013-08-29,1.0
985,Bitcoin,2013-08-30,1.0
986,Bitcoin,2013-08-31,6.0
987,Bitcoin,2013-09-01,2.0
988,Bitcoin,2013-09-02,1.0
989,Bitcoin,2013-09-03,6.0
990,Bitcoin,2013-09-04,4.0
991,Bitcoin,2013-09-05,0.0
992,Bitcoin,2013-09-06,2.0
993,Bitcoin,2013-09-07,3.0
994,Bitcoin,2013-09-08,3.0
995,Bitcoin,2013-09-09,2.0
996,Bitcoin,2013-09-10,3.0
997,Bitcoin,2013-09-11,0.0
998,Bitcoin,2013-09-12,1.0
999,Bitcoin,2013-09-13,4.0
1000,Bitcoin,2013-09-14,1.0
1001,Bitcoin,2013-09-15,6.0
1002,Bitcoin,2013-09-16,0.0
1003,Bitcoin,2013-09-17,1.0
1004,Bitcoin,2013-09-18,3.0
1005,Bitcoin,2013-09-19,0.0
1006,Bitcoin,2013-09-20,2.0
1007,Bitcoin,2013-09-21,5.0
1008,Bitcoin,2013-09-22,3.0
1009,Bitcoin,2013-09-23,3.0
1010,Bitcoin,2013-09-24,0.0
1011,Bitcoin,2013-09-25,1.0
1012,Bitcoin,2013-09-26,2.0
1013,Bitcoin,2013-09-27,1.0
1014,Bitcoin,2013-09-28,3.0
1015,Bitcoin,2013-09-29,2.0
1016,Bitcoin,2013-09-30,1.0
1017,Bitcoin,2013-10-01,1.0
1018,Bitcoin,2013-10-02,0.0
1019,Bitcoin,2013-10-03,3.0
1020,Bitcoin,2013-10-04,7.0
1021,Bitcoin,2013-10-05,4.0
1022,Bitcoin,2013-10-06,6.0
1023,Bitcoin,2013-10-07,7.0
1024,Bitcoin,2013-10-08,2.0
1025,Bitcoin,2013-10-09,3.0
1026,Bitcoin,2013-10-10,1.0
1027,Bitcoin,2013-10-11,3.0
1028,Bitcoin,2013-10-12,3.0
1029,Bitcoin,2013-10-13,1.0
1030,Bitcoin,2013-10-14,2.0
1031,Bitcoin,2013-10-15,8.0
1032,Bitcoin,2013-10-16,6.0
1033,Bitcoin,2013-10-17,6.0
1034,Bitcoin,2013-10-18,5.0
1035,Bitcoin,2013-10-19,2.0
1036,Bitcoin,2013-10-20,4.0
1037,Bitcoin,2013-10-21,6.0
1038,Bitcoin,2013-10-22,4.0
1039,Bitcoin,2013-10-23,1.0
1040,Bitcoin,2013-10-24,5.0
1041,Bitcoin,2013-10-25,3.0
1042,Bitcoin,2013-10-26,5.0
1043,Bitcoin,2013-10-27,4.0
1044,Bitcoin,2013-10-28,8.0
1045,Bitcoin,2013-10-29,6.0
1046,Bitcoin,2013-10-30,7.0
1047,Bitcoin,2013-10-31,5.0
1048,Bitcoin,2013-11-01,13.0
1049,Bitcoin,2013-11-02,6.0
1050,Bitcoin,2013-11-03,8.0
1051,Bitcoin,2013-11-04,5.0
1052,Bitcoin,2013-11-05,3.0
1053,Bitcoin,2013-11-06,7.0
1054,Bitcoin,2013-11-07,4.0
1055,Bitcoin,2013-11-08,10.0
1056,Bitcoin,2013-11-09,7.0
1057,Bitcoin,2013-11-10,8.0
1058,Bitcoin,2013-11-11,4.0
1059,Bitcoin,2013-11-12,6.0
1060,Bitcoin,2013-11-13,9.0
1061,Bitcoin,2013-11-14,11.0
1062,Bitcoin,2013-11-15,27.0
1063,Bitcoin,2013-11-16,11.0
1064,Bitcoin,2013-11-17,8.0
1065,Bitcoin,2013-11-18,36.0
1066,Bitcoin,2013-11-19,49.0
1067,Bitcoin,2013-11-20,80.0
1068,Bitcoin,2013-11-21,68.0
1069,Bitcoin,2013-11-22,38.0
1070,Bitcoin,2013-11-23,27.0
1071,Bitcoin,2013-11-24,34.0
1072,Bitcoin,2013-11-25,59.0
1073,Bitcoin,2013-11-26,35.0
1074,Bitcoin,2013-11-27,45.0
1075,Bitcoin,2013-11-28,39.0
1076,Bitcoin,2013-11-29,41.0
1077,Bitcoin,2013-11-30,21.0
1078,Bitcoin,2013-12-01,24.0
1079,Bitcoin,2013-12-02,30.0
1080,Bitcoin,2013-12-03,29.0
1081,Bitcoin,2013-12-04,21.0
1082,Bitcoin,2013-12-05,20.0
1083,Bitcoin,2013-12-06,26.0
1084,Bitcoin,2013-12-07,12.0
1085,Bitcoin,2013-12-08,13.0
1086,Bitcoin,2013-12-09,25.0
1087,Bitcoin,2013-12-10,30.0
1088,Bitcoin,2013-12-11,14.0
1089,Bitcoin,2013-12-12,11.0
1090,Bitcoin,2013-12-13,8.0
1091,Bitcoin,2013-12-14,19.0
1092,Bitcoin,2013-12-15,14.0
1093,Bitcoin,2013-12-16,22.0
1094,Bitcoin,2013-12-17,9.0
1095,Bitcoin,2013-12-18,12.0
1096,Bitcoin,2013-12-19,15.0
1097,Bitcoin,2013-12-20,10.0
1098,Bitcoin,2013-12-21,5.0
1099,Bitcoin,2013-12-22,11.0
1100,Bitcoin,2013-12-23,10.0
1101,Bitcoin,2013-12-24,4.0
1102,Bitcoin,2013-12-25,6.0
1103,Bitcoin,2013-12-26,10.0
1104,Bitcoin,2013-12-27,16.0
1105,Bitcoin,2013-12-28,7.0
1106,Bitcoin,2013-12-29,9.0
1107,Bitcoin,2013-12-30,8.0
1108,Bitcoin,2013-12-31,2.0
1109,Bitcoin,2014-01-01,5.0
1110,Bitcoin,2014-01-02,6.0
1111,Bitcoin,2014-01-03,10.0
1112,Bitcoin,2014-01-04,9.0
1113,Bitcoin,2014-01-05,11.0
1114,Bitcoin,2014-01-06,7.0
1115,Bitcoin,2014-01-07,10.0
1116,Bitcoin,2014-01-08,4.0
1117,Bitcoin,2014-01-09,6.0
1118,Bitcoin,2014-01-10,6.0
1119,Bitcoin,2014-01-11,11.0
1120,Bitcoin,2014-01-12,5.0
1121,Bitcoin,2014-01-13,4.0
1122,Bitcoin,2014-01-14,6.0
1123,Bitcoin,2014-01-15,11.0
1124,Bitcoin,2014-01-16,11.0
1125,Bitcoin,2014-01-17,8.0
1126,Bitcoin,2014-01-18,6.0
1127,Bitcoin,2014-01-19,4.0
1128,Bitcoin,2014-01-20,8.0
1129,Bitcoin,2014-01-21,11.0
1130,Bitcoin,2014-01-22,10.0
1131,Bitcoin,2014-01-23,9.0
1132,Bitcoin,2014-01-24,7.0
1133,Bitcoin,2014-01-25,3.0
1134,Bitcoin,2014-01-26,7.0
1135,Bitcoin,2014-01-27,7.0
1136,Bitcoin,2014-01-28,12.0
1137,Bitcoin,2014-01-29,9.0
1138,Bitcoin,2014-01-30,8.0
1139,Bitcoin,2014-01-31,6.0
1140,Bitcoin,2014-02-01,8.0
1141,Bitcoin,2014-02-02,8.0
1142,Bitcoin,2014-02-03,8.0
1143,Bitcoin,2014-02-04,9.0
1144,Bitcoin,2014-02-05,7.0
1145,Bitcoin,2014-02-06,5.0
1146,Bitcoin,2014-02-07,7.0
1147,Bitcoin,2014-02-08,4.0
1148,Bitcoin,2014-02-09,4.0
1149,Bitcoin,2014-02-10,10.0
1150,Bitcoin,2014-02-11,14.0
1151,Bitcoin,2014-02-12,21.0
1152,Bitcoin,2014-02-13,21.0
1153,Bitcoin,2014-02-14,18.0
1154,Bitcoin,2014-02-15,4.0
1155,Bitcoin,2014-02-16,9.0
1156,Bitcoin,2014-02-17,8.0
1157,Bitcoin,2014-02-18,5.0
1158,Bitcoin,2014-02-19,5.0
1159,Bitcoin,2014-02-20,11.0
1160,Bitcoin,2014-02-21,6.0
1161,Bitcoin,2014-02-22,7.0
1162,Bitcoin,2014-02-23,11.0
1163,Bitcoin,2014-02-24,28.0
1164,Bitcoin,2014-02-25,26.0
1165,Bitcoin,2014-02-26,6.0
1166,Bitcoin,2014-02-27,16.0
1167,Bitcoin,2014-02-28,9.0
1168,Bitcoin,2014-03-01,5.0
1169,Bitcoin,2014-03-02,14.0
1170,Bitcoin,2014-03-03,9.0
1171,Bitcoin,2014-03-04,4.0
1172,Bitcoin,2014-03-05,8.0
1173,Bitcoin,2014-03-06,18.0
1174,Bitcoin,2014-03-07,22.0
1175,Bitcoin,2014-03-08,10.0
1176,Bitcoin,2014-03-09,7.0
1177,Bitcoin,2014-03-10,10.0
1178,Bitcoin,2014-03-11,14.0
1179,Bitcoin,2014-03-12,9.0
1180,Bitcoin,2014-03-13,6.0
1181,Bitcoin,2014-03-14,7.0
1182,Bitcoin,2014-03-15,5.0
1183,Bitcoin,2014-03-16,4.0
1184,Bitcoin,2014-03-17,5.0
1185,Bitcoin,2014-03-18,4.0
1186,Bitcoin,2014-03-19,16.0
1187,Bitcoin,2014-03-20,20.0
1188,Bitcoin,2014-03-21,9.0
1189,Bitcoin,2014-03-22,6.0
1190,Bitcoin,2014-03-23,11.0
1191,Bitcoin,2014-03-24,3.0
1192,Bitcoin,2014-03-25,12.0
1193,Bitcoin,2014-03-26,6.0
1194,Bitcoin,2014-03-27,5.0
1195,Bitcoin,2014-03-28,5.0
1196,Bitcoin,2014-03-29,5.0
1197,Bitcoin,2014-03-30,4.0
1198,Bitcoin,2014-03-31,5.0
1199,Bitcoin,2014-04-01,3.0
1200,Bitcoin,2014-04-02,6.0
1201,Bitcoin,2014-04-03,5.0
1202,Bitcoin,2014-04-04,6.0
1203,Bitcoin,2014-04-05,6.0
1204,Bitcoin,2014-04-06,5.0
1205,Bitcoin,2014-04-07,5.0
1206,Bitcoin,2014-04-08,6.0
1207,Bitcoin,2014-04-09,11.0
1208,Bitcoin,2014-04-10,5.0
1209,Bitcoin,2014-04-11,3.0
1210,Bitcoin,2014-04-12,5.0
1211,Bitcoin,2014-04-13,5.0
1212,Bitcoin,2014-04-14,5.0
1213,Bitcoin,2014-04-15,4.0
1214,Bitcoin,2014-04-16,5.0
1215,Bitcoin,2014-04-17,3.0
1216,Bitcoin,2014-04-18,2.0
1217,Bitcoin,2014-04-19,4.0
1218,Bitcoin,2014-04-20,4.0
1219,Bitcoin,2014-04-21,2.0
1220,Bitcoin,2014-04-22,8.0
1221,Bitcoin,2014-04-23,5.0
1222,Bitcoin,2014-04-24,6.0
1223,Bitcoin,2014-04-25,3.0
1224,Bitcoin,2014-04-26,5.0
1225,Bitcoin,2014-04-27,2.0
1226,Bitcoin,2014-04-28,8.0
1227,Bitcoin,2014-04-29,0.0
1228,Bitcoin,2014-04-30,5.0
1229,Bitcoin,2014-05-01,3.0
1230,Bitcoin,2014-05-02,2.0
1231,Bitcoin,2014-05-03,4.0
1232,Bitcoin,2014-05-04,5.0
1233,Bitcoin,2014-05-05,5.0
1234,Bitcoin,2014-05-06,5.0
1235,Bitcoin,2014-05-07,9.0
1236,Bitcoin,2014-05-08,4.0
1237,Bitcoin,2014-05-09,2.0
1238,Bitcoin,2014-05-10,3.0
1239,Bitcoin,2014-05-11,4.0
1240,Bitcoin,2014-05-12,4.0
1241,Bitcoin,2014-05-13,4.0
1242,Bitcoin,2014-05-14,3.0
1243,Bitcoin,2014-05-15,1.0
1244,Bitcoin,2014-05-16,2.0
1245,Bitcoin,2014-05-17,3.0
1246,Bitcoin,2014-05-18,2.0
1247,Bitcoin,2014-05-19,2.0
1248,Bitcoin,2014-05-20,5.0
1249,Bitcoin,2014-05-21,3.0
1250,Bitcoin,2014-05-22,4.0
1251,Bitcoin,2014-05-23,3.0
1252,Bitcoin,2014-05-24,2.0
1253,Bitcoin,2014-05-25,5.0
1254,Bitcoin,2014-05-26,6.0
1255,Bitcoin,2014-05-27,1.0
1256,Bitcoin,2014-05-28,0.0
1257,Bitcoin,2014-05-29,6.0
1258,Bitcoin,2014-05-30,4.0
1259,Bitcoin,2014-05-31,4.0
1260,Bitcoin,2014-06-01,1.0
1261,Bitcoin,2014-06-02,4.0
1262,Bitcoin,2014-06-03,1.0
1263,Bitcoin,2014-06-04,1.0
1264,Bitcoin,2014-06-05,0.0
1265,Bitcoin,2014-06-06,4.0
1266,Bitcoin,2014-06-07,0.0
1267,Bitcoin,2014-06-08,0.0
1268,Bitcoin,2014-06-09,5.0
1269,Bitcoin,2014-06-10,4.0
1270,Bitcoin,2014-06-11,2.0
1271,Bitcoin,2014-06-12,4.0
1272,Bitcoin,2014-06-13,5.0
1273,Bitcoin,2014-06-14,2.0
1274,Bitcoin,2014-06-15,3.0
1275,Bitcoin,2014-06-16,1.0
1276,Bitcoin,2014-06-17,4.0
1277,Bitcoin,2014-06-18,5.0
1278,Bitcoin,2014-06-19,4.0
1279,Bitcoin,2014-06-20,5.0
1280,Bitcoin,2014-06-21,3.0
1281,Bitcoin,2014-06-22,5.0
1282,Bitcoin,2014-06-23,4.0
1283,Bitcoin,2014-06-24,3.0
1284,Bitcoin,2014-06-25,0.0
1285,Bitcoin,2014-06-26,5.0
1286,Bitcoin,2014-06-27,8.0
1287,Bitcoin,2014-06-28,0.0
1288,Bitcoin,2014-06-29,5.0
1289,Bitcoin,2014-06-30,6.0
1290,Bitcoin,2014-07-01,5.0
1291,Bitcoin,2014-07-02,6.0
1292,Bitcoin,2014-07-03,6.0
1293,Bitcoin,2014-07-04,3.0
1294,Bitcoin,2014-07-05,2.0
1295,Bitcoin,2014-07-06,3.0
1296,Bitcoin,2014-07-07,7.0
1297,Bitcoin,2014-07-08,1.0
1298,Bitcoin,2014-07-09,2.0
1299,Bitcoin,2014-07-10,7.0
1300,Bitcoin,2014-07-11,4.0
1301,Bitcoin,2014-07-12,6.0
1302,Bitcoin,2014-07-13,3.0
1303,Bitcoin,2014-07-14,4.0
1304,Bitcoin,2014-07-15,3.0
1305,Bitcoin,2014-07-16,8.0
1306,Bitcoin,2014-07-17,3.0
1307,Bitcoin,2014-07-18,3.0
1308,Bitcoin,2014-07-19,5.0
1309,Bitcoin,2014-07-20,2.0
1310,Bitcoin,2014-07-21,1.0
1311,Bitcoin,2014-07-22,6.0
1312,Bitcoin,2014-07-23,6.0
1313,Bitcoin,2014-07-24,2.0
1314,Bitcoin,2014-07-25,3.0
1315,Bitcoin,2014-07-26,2.0
1316,Bitcoin,2014-07-27,4.0
1317,Bitcoin,2014-07-28,6.0
1318,Bitcoin,2014-07-29,9.0
1319,Bitcoin,2014-07-30,10.0
1320,Bitcoin,2014-07-31,1.0
1321,Bitcoin,2014-08-01,4.0
1322,Bitcoin,2014-08-02,1.0
1323,Bitcoin,2014-08-03,2.0
1324,Bitcoin,2014-08-04,5.0
1325,Bitcoin,2014-08-05,1.0
1326,Bitcoin,2014-08-06,8.0
1327,Bitcoin,2014-08-07,3.0
1328,Bitcoin,2014-08-08,1.0
1329,Bitcoin,2014-08-09,1.0
1330,Bitcoin,2014-08-10,1.0
1331,Bitcoin,2014-08-11,2.0
1332,Bitcoin,2014-08-12,5.0
1333,Bitcoin,2014-08-13,4.0
1334,Bitcoin,2014-08-14,6.0
1335,Bitcoin,2014-08-15,10.0
1336,Bitcoin,2014-08-16,6.0
1337,Bitcoin,2014-08-17,2.0
1338,Bitcoin,2014-08-18,5.0
1339,Bitcoin,2014-08-19,2.0
1340,Bitcoin,2014-08-20,9.0
1341,Bitcoin,2014-08-21,4.0
1342,Bitcoin,2014-08-22,3.0
1343,Bitcoin,2014-08-23,3.0
1344,Bitcoin,2014-08-24,3.0
1345,Bitcoin,2014-08-25,6.0
1346,Bitcoin,2014-08-26,2.0
1347,Bitcoin,2014-08-27,1.0
1348,Bitcoin,2014-08-28,8.0
1349,Bitcoin,2014-08-29,4.0
1350,Bitcoin,2014-08-30,3.0
1351,Bitcoin,2014-08-31,6.0
1352,Bitcoin,2014-09-01,2.0
1353,Bitcoin,2014-09-02,1.0
1354,Bitcoin,2014-09-03,3.0
1355,Bitcoin,2014-09-04,4.0
1356,Bitcoin,2014-09-05,4.0
1357,Bitcoin,2014-09-06,3.0
1358,Bitcoin,2014-09-07,3.0
1359,Bitcoin,2014-09-08,5.0
1360,Bitcoin,2014-09-09,7.0
1361,Bitcoin,2014-09-10,1.0
1362,Bitcoin,2014-09-11,1.0
1363,Bitcoin,2014-09-12,6.0
1364,Bitcoin,2014-09-13,1.0
1365,Bitcoin,2014-09-14,5.0
1366,Bitcoin,2014-09-15,3.0
1367,Bitcoin,2014-09-16,3.0
1368,Bitcoin,2014-09-17,9.0
1369,Bitcoin,2014-09-18,9.0
1370,Bitcoin,2014-09-19,7.0
1371,Bitcoin,2014-09-20,3.0
1372,Bitcoin,2014-09-21,0.0
1373,Bitcoin,2014-09-22,5.0
1374,Bitcoin,2014-09-23,5.0
1375,Bitcoin,2014-09-24,4.0
1376,Bitcoin,2014-09-25,4.0
1377,Bitcoin,2014-09-26,5.0
1378,Bitcoin,2014-09-27,3.0
